study_id,center_row,center_col
ID_4d0bc8bd0b,243,210
ID_2596831a9d,296,246
ID_0b6dddf3b0,261,228
ID_108bbdeb8e,263,263
ID_6c4e7aad1d,261,240
ID_72d481a1dd,278,258
ID_abb84f694f,285,265
ID_619c3357f1,287,258
ID_aa3e512705,271,251
ID_fe3288d605,239,238
ID_5edece52e9,258,247
ID_2c807314be,266,231
ID_03a367f5b6,262,271
ID_a40d660a84,259,257
ID_94ed1136af,260,258
ID_9ff27a8a1d,262,244
ID_3d737b90b0,238,243
ID_281cc32114,273,264
ID_84e7f7fe84,302,267
ID_b83fb8ebe5,272,263
ID_b5ace7f563,258,265
ID_121f7ca3da,260,254
ID_99ca078253,260,264
ID_dd2ea6d0ec,255,219
ID_d99dbe0d92,267,250
ID_f8e28f1e71,271,249
ID_44adda63f0,270,270
ID_fe0f32a5dd,266,276
ID_5dd0d74f66,274,289
ID_1d1dc95dd0,269,229
ID_c4a0d35409,253,256
ID_4c2c2c8c44,237,232
ID_7a2222be66,247,282
ID_d270f544bd,275,244
ID_4cbbcbf691,278,241
ID_5d626bac2c,286,261
ID_f1c7d54a53,258,264
ID_5e7508e065,255,253
ID_40cea1a326,285,279
ID_3a8a0a17e5,274,258
ID_54726d930d,260,255
ID_0f58af056e,256,245
ID_31934f08d7,303,295
ID_6b9ff7d979,263,246
ID_a27559045b,282,259
ID_a1f465eb75,287,255
ID_9d938753e3,287,234
ID_b6a4287713,275,272
ID_6ca4d308f8,282,231
ID_40ce2046fb,279,258
ID_6a200e8180,261,237
ID_f4634709eb,245,271
ID_77f573aef4,265,204
ID_9bfba33e6e,268,263
ID_c2e8661c1b,265,233
ID_105ec70b1d,263,240
ID_71723aa361,263,259
ID_18b0309fe7,268,264
ID_856c6e4f7f,264,282
ID_6ee7f6a96b,262,263
ID_a7908d3bb7,258,285
ID_8d29a28938,275,266
ID_41bc1c1e58,274,254
ID_1ef4111fd9,272,237
ID_28cf3d4d8e,282,289
ID_f138bc0cf5,273,242
ID_29d0a802e3,231,222
ID_a467608590,267,258
ID_0511d88e94,268,233
ID_6efdbca86e,265,270
ID_a0fd5bb4fd,290,280
ID_de8043eac9,297,255
ID_24f3e16970,274,262
ID_094eb98167,256,271
ID_9313298c94,247,254
ID_7d4980f45e,284,246
ID_51bed4f007,267,255
ID_81f0eb45f0,263,249
ID_1fa8ece683,268,303
ID_1c0613e13e,270,257
ID_d0a3e03077,276,261
ID_fe7c436de9,277,261
ID_39f2597b23,243,265
ID_bb0060d435,273,260
ID_3362361839,271,264
ID_9097697a4b,255,259
ID_c5da96aa31,273,291
ID_e741a4f4e1,259,242
ID_a078b144f6,295,251
ID_d75237d792,268,271
ID_a64269c9e4,269,248
ID_93e4ee6486,275,243
ID_1cd951fff4,271,242
ID_f4418ff665,306,218
ID_5a28646820,264,233
ID_f73a1a5dbc,272,262
ID_f43221772e,261,248
ID_94ca89f7c9,272,263
ID_678f76a191,246,254
ID_3bcfa0a14a,251,248
ID_5c430eab90,252,249
ID_c83c74c580,248,236
ID_ff255819ea,261,258
ID_8d0537558f,245,219
ID_0d773cd7b4,270,230
ID_9cebf2dd4d,288,295
ID_f393eb888b,264,244
ID_a623605ee1,273,262
ID_4133128336,280,269
ID_4bd564d6b7,277,259
ID_e44be0799b,287,244
ID_9be61cfca9,272,258
ID_6e817dbe49,282,243
ID_423f109954,274,265
ID_d157b7ed6f,275,247
ID_e0caba04d2,284,277
ID_389ee16feb,258,271
ID_58217e2c6b,295,249
ID_d6c242c87f,255,267
ID_4690e68075,253,263
ID_a5a36cb36f,271,262
ID_8e05db644a,258,234
ID_a9154634b6,281,260
ID_83ac5b06a7,266,249
ID_eefb107fc8,255,253
ID_0ad78a6bc6,260,244
ID_2734a9e836,302,283
ID_0b1c707fe8,256,259
ID_61ccd254af,273,276
ID_fb9ae9de09,258,257
ID_923f3b3f79,261,248
ID_68a12bc358,270,246
ID_1b3b0b2735,301,264
ID_eb12533d03,261,255
ID_4e00fcf412,306,240
ID_f018ce7467,256,239
ID_d5f2c69413,276,258
ID_1f33dc7af5,276,226
ID_7d6e063e4f,253,256
ID_540f1b0b67,257,261
ID_005db3cff9,277,277
ID_5108754f06,282,259
ID_67d83239f9,271,256
ID_1fa971495f,302,242
ID_0ceb375c0e,314,242
ID_4e049bf971,260,249
ID_4dea4f77da,274,229
ID_848e5c4d0e,278,268
ID_3435df459e,276,261
ID_de029590df,264,253
ID_ffefcff7d3,270,251
ID_913c22e705,271,264
ID_9b2067693b,280,275
ID_c88f60cdd9,270,303
ID_d92c906331,264,299
ID_4c4c77430f,293,282
ID_85d53e25ab,282,269
ID_473295f489,254,254
ID_816e7ccf2f,269,266
ID_bcd322d4ed,309,230
ID_d4c7573526,257,254
ID_2dedeb7e9b,291,247
ID_33d9626f1f,253,244
ID_1b9425d925,269,256
ID_90743f9f7a,271,244
ID_ab9c5b7201,269,221
ID_130719bad9,266,251
ID_ac6ecb45cb,286,265
ID_5498e884cf,280,257
ID_1ef81d1475,281,287
ID_7c8d43b808,286,276
ID_e86a068772,255,243
ID_82b5e5710a,291,234
ID_d4b139d33e,268,253
ID_c8347d5ade,273,237
ID_a59361fff5,273,242
ID_a1f4319707,257,243
ID_daf12336b1,262,237
ID_3edf4e778a,303,244
ID_d10d50df29,277,257
ID_1545087759,266,257
ID_79b97b8ab7,267,243
ID_13d137b4e1,289,243
ID_f8d689e0e8,289,264
ID_2e9703476a,255,174
ID_e1a0e5e240,262,238
ID_7c5bbda728,254,268
ID_3505ef430f,262,229
ID_c3746aa037,285,241
ID_b6d5a5472d,287,260
ID_9be7333eca,263,260
ID_6693eea67d,284,264
ID_a1390c15c2,263,243
ID_54c2806d7c,297,292
ID_33f02af337,268,259
ID_c17b109c90,261,239
ID_57913659a5,264,260
ID_210cd9446d,257,251
ID_eb65756aff,268,234
ID_c829ae6634,297,258
ID_69260914af,276,238
ID_429c2de35a,302,233
ID_090de37015,255,295
ID_0c2d2758ae,299,279
ID_31784b505e,260,237
ID_d8cc23228b,291,276
ID_194e1aaaa9,267,245
ID_f67ea9ef9d,273,243
ID_4bd75600a5,263,253
ID_e8e89732c0,256,233
ID_622a3616ee,273,256
ID_02a280281d,273,232
ID_20adcdb6ec,246,256
ID_f4719c9874,287,230
ID_62137ce87f,275,242
ID_ad1b4c3bb9,271,273
ID_a14b6db515,298,241
ID_a35bddf02d,267,263
ID_b70ba262ee,250,274
ID_8d66ffdc94,252,252
ID_6019c5f771,271,244
ID_fc3da7d1a5,274,268
ID_28fc17f595,278,241
ID_0971e157c9,253,230
ID_952cea1fc0,278,252
ID_a27d8ee33a,264,261
ID_1273b6749b,270,290
ID_a94e3e743c,244,252
ID_c24899d19d,266,262
ID_80fb18c26a,272,207
ID_8ece8f7eac,262,250
ID_6ddfc99235,256,261
ID_1e4aea6040,284,270
ID_971b304c2d,275,251
ID_2a14486bad,231,258
ID_ebaaa8cf24,267,248
ID_6f3f1a1c49,274,259
ID_5b2f244e97,280,262
ID_5c85325a62,281,245
ID_5024afab45,278,260
ID_0f8e5b165b,263,262
ID_9b0689c137,267,252
ID_78854df50c,278,251
ID_378685fa51,263,218
ID_85a21b665a,263,278
ID_7aa41c1975,283,231
ID_1d17ddeaf3,259,242
ID_ec2a4643f3,265,278
ID_00f548b4bb,328,266
ID_c7bc32b1a5,280,247
ID_a55f1ba451,264,239
ID_bde6bacf1e,269,261
ID_e6d5772741,292,219
ID_aa3b698bcc,254,261
ID_34260cf566,263,258
ID_54e9c0c690,264,257
ID_357b068b02,268,241
ID_8bd5eef368,237,246
ID_2599ff9e38,267,225
ID_f1f7a24494,263,278
ID_c1ab51b5fd,264,272
ID_cba1ebce2b,272,245
ID_87d4877625,278,251
ID_d88bfdfa89,275,242
ID_b9a56a6221,265,275
ID_5f9684b374,269,249
ID_f836f7dd7a,259,249
ID_5e36d9441e,281,282
ID_3280aa8bfb,274,254
ID_e3edd820c7,266,275
ID_3c8977059a,301,267
ID_ae8941d151,270,239
ID_3d0d16f122,265,232
ID_eeef60c35c,281,265
ID_38588982ae,277,244
ID_e4301717c1,285,254
ID_d61b09f3ae,279,263
ID_b226f1b372,269,268
ID_7ac66caaeb,264,237
ID_ae159b390e,270,276
ID_7b3b20e563,272,250
ID_4bd5915352,275,277
ID_9ba1df5492,304,241
ID_8023a6b996,271,255
ID_e9ba4ff012,279,254
ID_a31b93be39,279,256
ID_1cd8c57e38,263,271
ID_740057e505,284,216
ID_0b030d1cff,269,235
ID_f1301c942d,267,270
ID_51475743c5,263,263
ID_7550ef48bc,262,240
ID_53f93210c4,306,238
ID_1908f0cd50,261,216
ID_e486eab6e7,291,256
ID_eaf809093a,285,271
ID_7ea974872e,274,271
ID_2099bfe93b,268,243
ID_c3e94bef16,270,260
ID_2105b8add8,271,254
ID_c0f0c9791b,280,274
ID_89cb3ea9c6,273,165
ID_9436366e95,264,257
ID_f6793affff,248,274
ID_7bf12bf6f5,280,237
ID_a95a9c3df3,247,245
ID_c61e65532b,263,260
ID_1e677e0896,257,245
ID_4fe213a60e,277,265
ID_92821e246e,270,242
ID_f84a794bbf,266,234
ID_284cf289d0,262,252
ID_123019281a,263,234
ID_2d54da7b3b,260,261
ID_14816fef59,270,224
ID_777c9d8a04,279,270
ID_a757ef6b9d,258,246
ID_b4d0901a47,254,254
ID_b1101eed9f,274,237
ID_ca88ee87f3,278,243
ID_e035edff6e,273,244
ID_e0aff00d4a,274,248
ID_99eb912ad6,274,262
ID_b4d5667d92,269,247
ID_05135c24b9,263,245
ID_2aa91505e6,270,231
ID_093f73a53d,272,256
ID_4322cabdad,282,256
ID_45dc2b31c3,263,248
ID_16db96dcf4,260,258
ID_bf3b2e3c00,277,244
ID_f9f6b6aaf9,244,231
ID_5a41476b2e,249,250
ID_443ac53de0,278,249
ID_28653298c7,278,259
ID_7a2d375156,273,246
ID_4b66f59b6a,256,245
ID_aa9286d6b5,284,208
ID_47fafd024c,278,204
ID_f086427313,293,268
ID_4df2680b51,270,253
ID_5d390ce428,295,275
ID_b5b5caba6d,287,257
ID_e70a4abdfe,246,241
ID_f011a80d81,240,279
ID_dbf50bd2ee,253,272
ID_a692fcb1c5,276,239
ID_4d8abcb413,269,260
ID_7e0cd59d51,265,245
ID_06a8da78a7,263,199
ID_80e3ad0698,263,249
ID_f83f5a49cd,258,242
ID_5bf1529d23,276,260
ID_68cc9e74b9,241,256
ID_163132d22f,282,231
ID_a9751f067a,289,246
ID_55e6de9065,328,221
ID_bb31628847,266,269
ID_599dde833d,264,272
ID_0b82e4333d,273,237
ID_f6a494d250,263,247
ID_da1163e80b,261,242
ID_463a259724,280,254
ID_b217e9363a,269,260
ID_cc6347e8d8,272,261
ID_22e46785e6,276,227
ID_dcd630f152,263,258
ID_312bc46c8e,261,243
ID_c795227d1a,248,267
ID_265f9111c0,287,252
ID_6fdf04826b,270,254
ID_ad214ba9b9,269,270
ID_baf8c90871,271,233
ID_c4468b9772,284,255
ID_561454b0c9,265,261
ID_8e87fe447c,268,282
ID_44be91a5c5,271,251
ID_c25af5cbb7,272,234
ID_1af92c286c,280,247
ID_161b4471ae,263,256
ID_1235252ed2,263,249
ID_6649741491,269,248
ID_1d4afd6461,282,248
ID_98a14bbc6f,281,243
ID_9c78b8941a,285,259
ID_860d303184,271,258
ID_e23453ee1e,284,262
ID_55b0c18e31,260,244
ID_cf3d9a324a,275,252
ID_76a75e7426,283,262
ID_ac612088ad,250,280
ID_0ef1947400,268,248
ID_e5badffc28,274,252
ID_a366de60ab,324,261
ID_83966d7038,263,261
ID_8de3ea7dda,264,246
ID_bc55886674,267,256
ID_7aad652602,271,256
ID_31973e8e71,294,247
ID_762284d88a,275,233
ID_a3c56ce0dc,269,260
ID_005d6aee13,278,238
ID_263d917679,279,251
ID_482e142152,303,267
ID_d3398bc94b,250,258
ID_98858143be,285,259
ID_85867bffb9,270,258
ID_ca543cd749,244,241
ID_29f7d261c2,256,255
ID_b716adbf65,279,254
ID_84ed759fdd,264,273
ID_93e3db8373,258,244
ID_702c37fe27,259,190
ID_1e52efdd89,309,236
ID_c3fcea04b9,277,257
ID_e59afe209f,273,255
ID_f2b1472b5a,265,245
ID_7c4c1efe7e,284,254
ID_e5718d0817,284,261
ID_cfb103b290,266,234
ID_9224dd5466,277,254
ID_70d6ddfe2b,274,260
ID_2b3e2e0c0e,275,313
ID_f2ffca0ff0,281,255
ID_dd6370b417,257,242
ID_e1f84b088f,234,252
ID_656e734143,275,259
ID_918cfa30da,269,251
ID_aa84ec456f,260,257
ID_5dfcf44575,275,228
ID_3816e557ed,258,260
ID_07eb71d2bc,277,243
ID_5b08a77521,292,260
ID_2e3fbc4894,261,195
ID_ab10998295,261,262
ID_b5b4a77229,283,269
ID_3c69bd20ef,260,253
ID_d8a99f5f08,271,250
ID_4743233980,274,264
ID_5ec6a5062c,255,236
ID_172ae18e3e,267,250
ID_c55ab1c1a6,259,266
ID_2af7819958,279,274
ID_ab914c9508,270,261
ID_d7f5065c9c,314,244
ID_7d8dfc4a34,262,256
ID_d96c1d7694,265,250
ID_79294460ad,273,256
ID_4dba2e80f3,275,261
ID_c33acf13f1,246,255
ID_0ed134b054,268,256
ID_2b5c408fc4,268,249
ID_21e931d92b,245,279
ID_f542f0f3ca,278,254
ID_d54a44d772,285,246
ID_9a838f31f2,269,257
ID_d165537e60,270,260
ID_f0d6e627f9,276,241
ID_7326777e48,248,244
ID_5862a6a3e3,253,257
ID_4ab0f3dcbc,280,286
ID_b1ddff98b6,256,245
ID_f02b26b209,249,264
ID_c1a8e5eafe,256,308
ID_4ff11a6ec1,270,258
ID_0e6250b0ec,244,243
ID_520cd34094,269,269
ID_b87ce5f859,265,227
ID_d83c386f91,277,269
ID_e7ed8f1302,284,248
ID_394c3724dc,268,235
ID_faf81d9109,256,279
ID_ba67006c32,269,239
ID_0cc5704608,245,276
ID_e2055eb8dd,267,252
ID_0b0fa107a2,271,264
ID_72b5b93699,279,267
ID_1a50eac265,272,267
ID_600b2e39e3,254,228
ID_0a8148b548,264,242
ID_63549aac9f,268,270
ID_0d3ca93ad6,273,276
ID_3d1f35b283,278,255
ID_35814dab62,274,216
ID_717538cc9d,272,270
ID_7faea3621e,271,236
ID_b3ef9dc6f4,250,243
ID_75f167d725,277,262
ID_43cae3c59d,281,257
ID_a630aa49a8,270,252
ID_3bfb759be8,260,246
ID_41261f421f,284,242
ID_f822260fde,270,247
ID_a53a5be269,270,234
ID_8dd1a25e23,263,237
ID_84bdab08ba,284,228
ID_6131fc7141,269,248
ID_0e879af216,287,240
ID_15f2bdd8ba,289,256
ID_de4a52fdaa,285,267
ID_ed0d42f731,276,280
ID_21f75ed545,258,233
ID_0e69ba2bbc,267,244
ID_91fdbeec5f,276,259
ID_c6bb7469cb,287,266
ID_5f66b9c7c9,271,243
ID_0411eb5a35,280,264
ID_194ece0e8e,258,251
ID_31e8e82b4e,303,248
ID_66297a9e65,264,269
ID_80ba10cd46,266,303
ID_7301f84e2c,276,255
ID_e9eeb6ec2f,292,223
ID_7310435a23,281,253
ID_c4ab43c751,277,257
ID_bbc903f49f,285,269
ID_a3feca656b,274,272
ID_7047ca7959,275,246
ID_25ba4c2733,300,268
ID_7878c102a3,270,261
ID_1988ed83d1,254,265
ID_57c632d8af,270,280
ID_471d0062c2,276,255
ID_a460045e53,260,218
ID_87958266d2,258,250
ID_d3bcaaa337,259,232
ID_90a956818d,266,177
ID_498fc8c8fd,276,257
ID_61b251a0b9,253,255
ID_02af274247,270,256
ID_c22e5358b1,277,254
ID_58e7b5072c,270,246
ID_388fcb7297,243,262
ID_512087ceef,279,223
ID_3d06265393,271,247
ID_6dc6468651,278,250
ID_09e94298ab,290,239
ID_e673847236,258,242
ID_0973ecd0cc,260,260
ID_db789d862e,289,251
ID_228e9cbe5c,298,276
ID_397cf22c7f,239,260
ID_2cc20fd055,262,244
ID_29ac912517,271,227
ID_e6a4f298c8,227,272
ID_c1a696cf96,257,265
ID_14c1864da0,287,222
ID_ee08b31a13,269,231
ID_0f2577d87c,247,239
ID_082dc41c84,236,257
ID_7473dee7c1,257,280
ID_a84e5c4691,279,264
ID_8e217bd77c,259,235
ID_6bc7c059e6,270,267
ID_1a4b42c27d,277,250
ID_c225366536,272,263
ID_a3b61ed0ef,256,261
ID_437e26aab1,262,266
ID_dc6b6a17fd,273,249
ID_9f9e74eba3,268,267
ID_a4410cc5f8,280,275
ID_8ab06fdb5a,270,264
ID_549e703b7f,280,270
ID_377bd720c1,255,202
ID_609847bfe2,271,265
ID_7e95c8c2ec,252,267
ID_909a67adf7,285,256
ID_9000a3f898,277,269
ID_72cf698d39,281,247
ID_4701bbcddc,277,258
ID_594a108836,274,254
ID_135122b4d7,264,244
ID_e6efbafab7,258,275
ID_889a5dd171,273,263
ID_40a4ff39e7,276,240
ID_1980007a01,271,242
ID_dccef2c3ef,299,245
ID_fe61eaad13,276,265
ID_2fdf7ea9be,259,235
ID_147db1f98e,289,250
ID_5590e88a22,265,243
ID_5310996be7,260,263
ID_380b51c891,242,252
ID_44c8f6680b,305,215
ID_56dfb273f5,267,252
ID_2a3e7ae969,267,264
ID_8610c1b60a,296,261
ID_c33a3fd6f8,272,281
ID_4d5afdb500,273,247
ID_93f3df8132,264,259
ID_ac4491e6a2,252,266
ID_81f42bcb46,273,242
ID_de5829adfd,270,242
ID_a688386600,276,246
ID_1139dc270b,274,247
ID_89a540ce71,258,244
ID_f44935d5d8,290,278
ID_02b659e838,266,272
ID_b8b6d5674d,257,244
ID_437a5ac4fc,272,230
ID_8cd8e06d49,275,238
ID_e836fb72c7,291,254
ID_354bc45ae7,264,261
ID_5cd50a5b8c,254,239
ID_e6ff065971,273,245
ID_49d14bb591,261,317
ID_de41f34827,257,255
ID_5578ad4a5a,256,263
ID_231cabd957,299,249
ID_c6e88f7166,281,272
ID_a0ffed0715,274,261
ID_cb7a3437e7,264,244
ID_7ec9f5f768,249,261
ID_cf38ce63ae,282,251
ID_a36a398a7c,298,265
ID_99462a2c27,267,237
ID_1a7e7e4101,253,192
ID_7eabb84e3d,279,253
ID_5cc9d7e2c3,281,247
ID_20743f1bb9,297,319
ID_25514c7430,260,295
ID_7fdce81f82,259,255
ID_4ac35ac6de,272,256
ID_a0c7603624,253,255
ID_61edcfdef0,281,233
ID_5e1929556c,272,249
ID_ec357c8d64,282,201
ID_a580a24dd9,276,284
ID_2ff69fc61b,270,271
ID_4ca26d880f,295,248
ID_1eebb58a46,268,258
ID_c57b8032e6,274,280
ID_f74c52e778,282,265
ID_788797ea7f,264,246
ID_f05aaf8ec8,282,249
ID_48c9c9830e,295,267
ID_aee56f0aad,292,243
ID_62524db29c,274,258
ID_df272eb422,264,261
ID_4e5415c493,253,248
ID_366bf3f1e3,273,245
ID_350c852b7f,298,260
ID_6423ea8c07,248,151
ID_644c4351e3,264,242
ID_19cfefdccb,257,235
ID_b1d1ce00cd,279,290
ID_107a63f5df,254,260
ID_11ef97e7b7,265,253
ID_e2409469a7,284,235
ID_9430ffb660,292,261
ID_a79a909e44,274,264
ID_cdf6044630,262,246
ID_20603762d2,268,256
ID_6947ddc11b,258,251
ID_f0b468395a,258,244
ID_58bc9bf20d,260,237
ID_e8156f4725,273,203
ID_8850124ec3,250,249
ID_cc1506ab4c,282,271
ID_585231d93b,265,276
ID_e8e50050ef,273,239
ID_43010a6b03,262,264
ID_d537c5e82d,276,249
ID_d1bff60415,281,261
ID_215d925242,269,257
ID_84701e00a6,259,281
ID_f897870378,269,249
ID_6acfedb554,264,255
ID_261b63a51a,249,253
ID_e89436d023,266,242
ID_2b38608074,270,259
ID_69787c8277,280,255
ID_766389190e,278,267
ID_e338a129ec,262,235
ID_3b9ca24b8a,278,264
ID_bc19173eb9,239,277
ID_a323d2854e,240,232
ID_2959566599,241,247
ID_7749765e84,278,245
ID_93b624aba8,305,216
ID_8d548efd35,268,250
ID_50b89b4e3c,267,270
ID_61a7889445,297,250
ID_5eaaf385f9,276,236
ID_29291a71c0,268,249
ID_341ad7cfae,284,257
ID_17aa6deb95,243,263
ID_5cd2edee5b,269,258
ID_e79cd2f143,258,238
ID_162a5505c1,284,261
ID_a0cd406a04,277,243
ID_126a8fa89a,264,262
ID_be7e2b6cd4,279,254
ID_799eb16c05,260,283
ID_b26ca328f1,266,187
ID_925c57fcf6,284,237
ID_4da8072049,288,310
ID_09d29e08f4,264,250
ID_f4b8fc2261,266,245
ID_435ea739c7,279,224
ID_17c12acf9f,269,261
ID_14df7ea602,276,258
ID_48ce7b8171,263,244
ID_7ed3a75429,277,251
ID_bb2f96b200,270,233
ID_ce7ad9b7e8,286,257
ID_473f0b9063,287,190
ID_d51b8a689a,272,260
ID_915cb7f3d7,259,258
ID_6b6f44d9b0,267,286
ID_f899f74a89,276,248
ID_b151546f06,299,245
ID_71421722cf,256,254
ID_6617b6514b,259,223
ID_5920f1d5d2,272,243
ID_d4c827b67f,267,235
ID_f800b0ff9d,314,264
ID_882ec987b3,259,241
ID_4e74a1d0b8,254,301
ID_5866ba4a1d,265,284
ID_74a6b5a206,280,262
ID_ae8a291ff5,275,246
ID_54d3ec2420,255,264
ID_ce0efdaa9b,265,233
ID_b33a5cd93f,272,272
ID_c3bd2b166e,259,243
ID_1b15800700,278,241
ID_7f72d3704c,275,271
ID_1c37ea8a53,274,270
ID_56b5ab91da,267,200
ID_843ec9bd71,270,254
ID_2678c215a9,269,239
ID_4579e3503c,292,261
ID_12aa6e9fb6,278,244
ID_044a958d28,266,252
ID_8906789ef7,284,239
ID_7688d07e9e,274,287
ID_5c9a792fcd,281,270
ID_d6433d8d51,265,264
ID_f55264837b,289,246
ID_e9e93aabb8,262,216
ID_9fdd06e25b,273,246
ID_e50e9eb092,261,285
ID_f2e82f0556,271,259
ID_00cfb430a8,282,221
ID_9f0a39b9ba,275,216
ID_f610262c72,240,202
ID_997c56415a,282,264
ID_07215c8c71,244,228
ID_86d35356a2,275,266
ID_4966ded157,279,263
ID_ad7987ecae,302,254
ID_105254b694,275,261
ID_9eb1e4ec77,254,263
ID_490a3d468a,257,201
ID_a3356340f4,270,241
ID_96af3d37f6,261,224
ID_21780f9ef1,261,277
ID_aeb2bec0b9,260,228
ID_df990b3104,244,250
ID_a9758e00e5,269,247
ID_86126851d5,247,255
ID_0f51f300ef,285,276
ID_6d3b71368c,263,244
ID_dea0a0e24b,283,257
ID_264699e314,247,229
ID_d87aedec66,269,249
ID_7ef614aea1,253,255
ID_0c13fa8d60,262,281
ID_54ceabf41c,281,258
ID_6222a3935b,296,256
ID_68488ba446,264,245
ID_e671ec0113,275,245
ID_f7f89e2a77,281,255
ID_5c37c91f9b,285,267
ID_17cc804309,269,247
ID_e6b1873635,279,250
ID_9ac2a8ee6b,246,237
ID_26e2342ff4,270,256
ID_53b7e257f9,270,254
ID_c5e2decdb5,285,258
ID_7bc6cdcc80,272,248
ID_5b8b4f60ad,269,245
ID_dc9c502e5a,270,287
ID_364b58d9e5,290,296
ID_4763d55773,249,241
ID_0cbe421fd2,260,187
ID_2a9fd5684a,251,237
ID_56bee4db13,259,258
ID_973749b7ce,262,250
ID_ddfae03f30,252,274
ID_5ac74f2635,275,247
ID_4203669fcf,243,277
ID_8a5c75b4ca,280,292
ID_d739405ac6,278,272
ID_1040f66a91,256,249
ID_4c310bf78a,264,261
ID_fefaf4fb24,265,275
ID_76f587e371,245,259
ID_b99e702699,269,232
ID_853b63f469,282,255
ID_8f419cc3f3,275,250
ID_177bd79a1c,253,214
ID_be5e1f0ff1,277,245
ID_d86dc78d88,279,245
ID_7a569b3064,269,247
ID_da05784bb2,276,255
ID_de6ced0e03,289,242
ID_93e5988f16,297,279
ID_e36cf5d0e8,282,246
ID_2e30de0781,251,296
ID_09f80a51bf,268,262
ID_d499658c72,251,259
ID_1b456a9104,283,260
ID_e88629722c,263,240
ID_272261c15f,258,228
ID_ad4de78c99,252,265
ID_250e889d29,272,213
ID_e44f5af03e,281,261
ID_3d258f9dac,278,258
ID_092780a4ce,287,267
ID_9da2431d79,269,250
ID_75f4fc1631,251,257
ID_785b755223,270,260
ID_1afc326c08,272,247
ID_dfc0a4dd04,250,247
ID_152fdcf86e,251,252
ID_6995a0fc03,265,254
ID_b3cbc4b7e0,283,233
ID_52fad9303c,252,216
ID_0c7566dcae,297,251
ID_679ecd25a8,278,224
ID_dcd3f440a3,240,236
ID_8e4fab64aa,280,260
ID_3140f95d0a,271,257
ID_33e00a126b,267,265
ID_f16354afc2,277,298
ID_264a74935d,277,249
ID_38b41e0472,300,266
ID_c8d3c18d3e,254,243
ID_3a507b8205,268,278
ID_632c21f81b,255,236
ID_c13036460a,288,253
ID_b0968800c5,252,209
ID_684d703103,267,250
ID_5a4a92a9b4,255,251
ID_df08346bb9,293,253
ID_27a44c5c1f,270,253
ID_fe55c92683,307,259
ID_d512af590a,276,246
ID_622c5c8668,281,252
ID_8cfe740d83,273,241
ID_a599c4c533,268,255
ID_5a12326975,273,236
ID_0fa67f811b,267,254
ID_cf319d769f,298,255
ID_56c0df5a4f,285,238
ID_b352fa4fd6,304,250
ID_1acc4b6d6c,275,270
ID_48e8effb14,253,264
ID_1d3dccd091,273,238
ID_8254708073,272,251
ID_871f42faec,281,233
ID_53fdc60196,308,247
ID_2a43c494a6,284,250
ID_9a9e020441,259,232
ID_5cc346bc8a,269,262
ID_ab004ec316,281,246
ID_66c34b7c1d,273,258
ID_e2a9f6abe9,253,255
ID_7a4ae88d3b,295,278
ID_2ef00f5146,273,285
ID_db48d1ac40,272,235
ID_216f961806,255,234
ID_040ec282d6,288,261
ID_d2ef262496,258,251
ID_0fe9fde703,291,240
ID_4f175cac9e,293,250
ID_3a8bd9e6c8,268,262
ID_89b4189883,281,248
ID_44d3e5c51e,267,255
ID_335f4c41d7,250,214
ID_6468bdd34a,259,236
ID_d474c71012,271,278
ID_a95e677782,262,276
ID_67afcb2841,264,221
ID_e8c235a5f9,255,229
ID_b484dbc9b7,255,250
ID_b45ebfc578,261,237
ID_6ace7b5996,260,258
ID_308a3ecf39,270,243
ID_c89d518684,262,242
ID_8ce2b54649,274,248
ID_cce87b8761,276,272
ID_3e95c7c799,268,238
ID_2df429db91,270,232
ID_f538440e3c,253,237
ID_aa2d25967e,255,212
ID_fc9e2b8470,278,247
ID_e3c552dec6,283,279
ID_d70f4e69ba,279,237
ID_b7e128fda9,269,273
ID_41d6fe610e,254,247
ID_898de6f87d,269,275
ID_d3e7c85dc9,231,250
ID_9a32998b88,280,227
ID_5d62596835,254,224
ID_67053805ff,251,247
ID_e8fd752c60,276,236
ID_87635112b7,284,266
ID_68f272e867,284,254
ID_9a979e157a,277,218
ID_a744a264ed,269,254
ID_f8c4885fde,262,251
ID_db79f31c4f,286,261
ID_23c4ba2960,278,199
ID_13340bd648,255,190
ID_a730b7961f,271,302
ID_b45b4f2308,257,248
ID_474903d5cf,271,244
ID_d512e75357,266,254
ID_aa57c67e3f,275,257
ID_c73bd6ec7e,291,264
ID_92fd2a4dee,275,259
ID_694eead519,287,236
ID_6e15a13e5e,277,240
ID_c81bf5f45d,255,241
ID_ebdafe990f,271,249
ID_fa177c57be,290,249
ID_fab668a46d,276,271
ID_ec6998c266,265,250
ID_c1d07a39b2,279,257
ID_3eaf8dae88,301,260
ID_fa28e4aa46,279,247
ID_3179dabcfb,282,247
ID_af50f37d1e,268,257
ID_be4bbb4fac,262,248
ID_25f60d3372,267,255
ID_2a15ea6074,264,266
ID_64320d0dbc,263,278
ID_0a0ba0944f,281,257
ID_3cfcf21615,266,259
ID_4b9d682ee0,274,261
ID_9ba9fd74f9,258,252
ID_8d77fcb5d2,318,235
ID_180b06b486,274,250
ID_7e59a9ddf7,276,257
ID_7239522f60,265,261
ID_266b000ab2,272,277
